incident_id,fir_no,case_id,crime_type,ipc_section,bns_section,severity,bailable,ps_id,ps_name,location_id,area,city,state,latitude,longitude,incident_datetime,reported_datetime,investigating_agency,syndicate_id,syndicate_code,status,loss_or_value_inr,n_accused,source_reliability
INC001675,680/2023,CASE000143,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000059,Rampura Phul Police Station,LOC000059,Rampura Phul,Bathinda,Punjab,30.26925,75.24749,2023-12-02T19:27,2023-12-04T13:27,Special Task Force (STF),ORG000002,SYN-HER,UNDER_INVESTIGATION,2338662767,3,B
INC001676,397/2021,CASE000151,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2021-11-27T08:37,2021-11-27T18:37,State Intelligence Department,ORG000015,SYN-WLD,CONVICTED,28546784,1,B
INC001677,743/2023,CASE000146,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000121,Uri Police Station,LOC000121,Uri,Baramulla,Jammu and Kashmir,34.0833,74.04758,2023-07-26T15:42,2023-07-27T02:42,State Intelligence Department,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,3,C
INC001678,723/2026,CASE000013,RIOTING,147/148,191(2),4,1,PS000070,Chohtan Police Station,LOC000070,Chohtan,Barmer,Rajasthan,25.48114,71.04168,2026-06-25T22:56,2026-06-26T23:56,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,0,5,A
INC001679,396/2020,CASE000054,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2020-01-09T15:19,2020-01-12T01:19,Enforcement Directorate,ORG000015,SYN-WLD,UNDER_INVESTIGATION,456220429,5,C
INC001680,187/2020,CASE000085,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000088,Gajuwaka Police Station,LOC000088,Gajuwaka,Visakhapatnam,Andhra Pradesh,17.67545,83.2021,2020-03-08T22:31,2020-03-10T14:31,Narcotics Control Bureau,,UNAFFILIATED,ACQUITTED,0,5,B
INC001681,602/2026,CASE000044,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000100,Yeshwanthpur Police Station,LOC000100,Yeshwanthpur,Bengaluru,Karnataka,13.02634,77.54707,2026-05-08T21:51,2026-05-10T08:51,Central Bureau of Investigation,,UNAFFILIATED,UNDER_INVESTIGATION,0,4,A
INC001682,577/2021,CASE000089,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000004,Bhendi Bazaar Police Station,LOC000004,Bhendi Bazaar,Mumbai,Maharashtra,18.95981,72.82064,2021-01-10T08:24,2021-01-11T12:24,State Police - Crime Branch,ORG000004,SYN-HAW,UNDER_INVESTIGATION,1848099,1,B
INC001683,183/2026,CASE000051,MURDER,302,103(1),10,0,PS000082,Gorakhpur Police Station,LOC000082,Gorakhpur,Jabalpur,Madhya Pradesh,23.16759,79.94739,2026-05-12T16:15,2026-05-15T12:15,Enforcement Directorate,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,3,D
INC001684,369/2024,CASE000074,ATTEMPT_TO_MURDER,307,109,8,0,PS000081,Mehgaon Police Station,LOC000081,Mehgaon,Bhind,Madhya Pradesh,26.49265,78.62698,2024-02-21T18:25,2024-02-24T02:25,State Police - Crime Branch,ORG000014,SYN-SHK,CONVICTED,0,2,D
INC001685,363/2024,CASE000070,FORGERY,465/468,336(3),4,1,PS000050,Jalangi Police Station,LOC000050,Jalangi,Murshidabad,West Bengal,24.11042,88.40108,2024-11-01T10:51,2024-11-04T03:51,Narcotics Control Bureau,ORG000003,SYN-CYB,UNDER_INVESTIGATION,0,4,B
INC001686,195/2022,CASE000092,FORGERY,465/468,336(3),4,1,PS000115,Sutarkandi Police Station,LOC000115,Sutarkandi,Karimganj,Assam,24.87968,92.34231,2022-03-29T03:19,2022-03-29T20:19,Central Bureau of Investigation,ORG000011,SYN-PON,UNTRACED,0,2,A
INC001687,841/2023,CASE000046,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000112,Berhampur Police Station,LOC000112,Berhampur,Ganjam,Odisha,19.31878,84.78231,2023-07-18T02:40,2023-07-18T07:40,Narcotics Control Bureau,,UNAFFILIATED,CHARGESHEETED,6425287,7,D
INC001688,685/2026,CASE000095,EXTORTION,384/387,308,6,0,PS000100,Yeshwanthpur Police Station,LOC000100,Yeshwanthpur,Bengaluru,Karnataka,13.02634,77.54707,2026-05-28T00:49,2026-05-29T11:49,State Police - Crime Branch,ORG000012,SYN-BET,UNDER_INVESTIGATION,29008244,4,C
INC001689,404/2026,CASE000087,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000066,Nokha Police Station,LOC000066,Nokha,Bikaner,Rajasthan,27.56853,73.4757,2026-06-15T15:37,2026-06-18T03:37,Economic Offences Wing,ORG000002,SYN-HER,CHARGESHEETED,0,2,D
INC001690,606/2025,CASE000127,FICN_COUNTERFEIT,489B/489C,179,8,0,PS000019,Najafgarh Police Station,LOC000019,Najafgarh,New Delhi,Delhi,28.61304,77.01367,2025-10-27T03:27,2025-10-29T17:27,Special Task Force (STF),ORG000009,SYN-FIC,ACQUITTED,461112038,1,C
INC001691,087/2023,CASE000138,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000074,Kutiyana Police Station,LOC000074,Kutiyana,Porbandar,Gujarat,21.62158,69.97079,2023-03-25T00:37,2023-03-25T15:37,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,249469177,2,C
INC001692,274/2025,CASE000072,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000061,Sohna Police Station,LOC000061,Sohna,Gurugram,Haryana,28.25004,77.06581,2025-08-07T19:22,2025-08-08T17:22,Income Tax Investigation Wing,ORG000002,SYN-HER,CONVICTED,77998043,3,A
INC001693,424/2025,CASE000125,MURDER,302,103(1),10,0,PS000099,KG Halli Police Station,LOC000099,KG Halli,Bengaluru,Karnataka,13.00798,77.6042,2025-06-07T08:15,2025-06-09T16:15,Enforcement Directorate,ORG000001,SYN-EXT,UNDER_INVESTIGATION,0,3,B
INC001694,436/2021,CASE000045,ARMS_ACT,Arms Act 25/27,-,6,0,PS000123,Bhairamgarh Police Station,LOC000123,Bhairamgarh,Bijapur,Chhattisgarh,18.79608,80.7942,2021-06-14T06:40,2021-06-14T16:40,Income Tax Investigation Wing,ORG000010,SYN-GAN,CONVICTED,0,7,B
INC001695,430/2026,CASE000087,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000021,Sangam Vihar Police Station,LOC000021,Sangam Vihar,New Delhi,Delhi,28.48827,77.23159,2026-06-25T15:05,2026-06-26T01:05,Economic Offences Wing,ORG000002,SYN-HER,CHARGESHEETED,0,2,D
INC001696,289/2026,CASE000089,FORGERY,465/468,336(3),4,1,PS000085,Chandrayangutta Police Station,LOC000085,Chandrayangutta,Hyderabad,Telangana,17.33336,78.49109,2026-04-14T23:50,2026-04-16T20:50,State Police - Crime Branch,ORG000004,SYN-HAW,ACQUITTED,0,1,B
INC001697,286/2020,CASE000040,EXTORTION,384/387,308,6,0,PS000020,Nangloi Police Station,LOC000020,Nangloi,New Delhi,Delhi,28.68418,77.06042,2020-01-23T11:25,2020-01-25T11:25,State Intelligence Department,ORG000012,SYN-BET,ACQUITTED,33685052,1,D
INC001698,206/2025,CASE000135,MURDER,302,103(1),10,0,PS000039,Mahadeva Police Station,LOC000039,Mahadeva,Siwan,Bihar,26.21306,84.36525,2025-02-23T15:39,2025-02-25T22:39,State Police - Crime Branch,ORG000007,SYN-ARM,UNDER_INVESTIGATION,0,3,A
INC001699,302/2024,CASE000130,CHEATING_FRAUD,420,318(4),5,1,PS000083,Charminar Police Station,LOC000083,Charminar,Hyderabad,Telangana,17.35976,78.47486,2024-12-23T09:30,2024-12-23T15:30,Anti-Terrorism Squad (ATS),ORG000012,SYN-BET,UNTRACED,1760822632,5,B
INC001700,331/2026,CASE000119,EXTORTION,384/387,308,6,0,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2026-04-17T10:50,2026-04-17T23:50,Economic Offences Wing,ORG000005,SYN-MIN,UNDER_INVESTIGATION,36502987,2,C
INC001701,509/2022,CASE000103,FORGERY,465/468,336(3),4,1,PS000102,Afzalpur Police Station,LOC000102,Afzalpur,Kalaburagi,Karnataka,17.20729,76.36952,2022-08-24T22:01,2022-08-25T18:01,State Police - Crime Branch,ORG000006,SYN-TRF,CONVICTED,0,2,D
INC001702,125/2022,CASE000081,DACOITY,395,310(2),8,0,PS000068,Kaman Police Station,LOC000068,Kaman,Bharatpur,Rajasthan,27.6531,77.26593,2022-03-24T20:42,2022-03-25T14:42,Income Tax Investigation Wing,,UNAFFILIATED,UNDER_INVESTIGATION,15835517,5,C
INC001703,723/2023,CASE000102,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000079,Sanawad Police Station,LOC000079,Sanawad,Khargone,Madhya Pradesh,22.17019,75.90242,2023-10-08T15:13,2023-10-10T16:13,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,CHARGESHEETED,659256831,2,D
INC001704,301/2024,CASE000053,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000023,Aminabad Police Station,LOC000023,Aminabad,Lucknow,Uttar Pradesh,26.84458,80.91064,2024-04-14T07:27,2024-04-17T06:27,Enforcement Directorate,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,2,B
INC001705,060/2023,CASE000058,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000048,Rajabazar Police Station,LOC000048,Rajabazar,Kolkata,West Bengal,22.57998,88.37543,2023-03-10T06:07,2023-03-11T02:07,Economic Offences Wing,ORG000006,SYN-TRF,CONVICTED,0,1,C
INC001706,606/2019,CASE000054,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000082,Gorakhpur Police Station,LOC000082,Gorakhpur,Jabalpur,Madhya Pradesh,23.16759,79.94739,2019-08-07T15:33,2019-08-08T12:33,Enforcement Directorate,ORG000015,SYN-WLD,CONVICTED,0,1,D
INC001707,655/2024,CASE000154,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000057,Mamdot Police Station,LOC000057,Mamdot,Ferozepur,Punjab,30.92456,74.61601,2024-11-03T23:28,2024-11-04T01:28,Income Tax Investigation Wing,,UNAFFILIATED,UNDER_INVESTIGATION,2620893924,1,C
INC001708,756/2026,CASE000107,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000080,Morar Police Station,LOC000080,Morar,Gwalior,Madhya Pradesh,26.22147,78.20426,2026-06-10T01:20,2026-06-12T01:20,Anti-Narcotics Cell,ORG000007,SYN-ARM,CHARGESHEETED,0,2,C
INC001709,303/2025,CASE000109,CHEATING_FRAUD,420,318(4),5,1,PS000075,Gondal Police Station,LOC000075,Gondal,Rajkot,Gujarat,21.95838,70.80167,2025-08-11T20:07,2025-08-14T13:07,Narcotics Control Bureau,ORG000012,SYN-BET,UNDER_INVESTIGATION,160998,4,A
INC001710,522/2022,CASE000065,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000049,Kaliachak Police Station,LOC000049,Kaliachak,Malda,West Bengal,24.97035,88.00242,2022-06-10T09:08,2022-06-10T19:08,Income Tax Investigation Wing,ORG000004,SYN-HAW,UNTRACED,44897270,1,C
INC001711,003/2025,CASE000029,FORGERY,465/468,336(3),4,1,PS000016,Seelampur Police Station,LOC000016,Seelampur,New Delhi,Delhi,28.67711,77.27533,2025-09-21T12:40,2025-09-23T01:40,Narcotics Control Bureau,ORG000004,SYN-HAW,CHARGESHEETED,0,3,B
INC001712,585/2023,CASE000092,CHEATING_FRAUD,420,318(4),5,1,PS000044,Jharia Police Station,LOC000044,Jharia,Dhanbad,Jharkhand,23.74956,86.41065,2023-01-22T01:53,2023-01-23T12:53,Central Bureau of Investigation,ORG000011,SYN-PON,UNDER_INVESTIGATION,66031924,2,D
INC001713,067/2023,CASE000134,HUMAN_TRAFFICKING,370/372,143,9,0,PS000049,Kaliachak Police Station,LOC000049,Kaliachak,Malda,West Bengal,24.97035,88.00242,2023-06-30T16:35,2023-07-02T02:35,Directorate of Revenue Intelligence,ORG000006,SYN-TRF,UNTRACED,0,3,A
INC001714,586/2024,CASE000121,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000050,Jalangi Police Station,LOC000050,Jalangi,Murshidabad,West Bengal,24.11042,88.40108,2024-03-11T23:09,2024-03-12T16:09,Anti-Narcotics Cell,ORG000009,SYN-FIC,UNDER_INVESTIGATION,987437,3,C
INC001715,384/2023,CASE000096,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000081,Mehgaon Police Station,LOC000081,Mehgaon,Bhind,Madhya Pradesh,26.49265,78.62698,2023-11-16T03:51,2023-11-18T05:51,Economic Offences Wing,ORG000015,SYN-WLD,UNDER_INVESTIGATION,501406971,2,D
INC001716,346/2019,CASE000086,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000071,Juhapura Police Station,LOC000071,Juhapura,Ahmedabad,Gujarat,22.99114,72.53016,2019-02-09T04:27,2019-02-09T23:27,Directorate of Revenue Intelligence,ORG000004,SYN-HAW,UNDER_INVESTIGATION,1181237,3,B
INC001717,715/2026,CASE000097,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000101,Ullal Police Station,LOC000101,Ullal,Mangaluru,Karnataka,12.80948,74.86499,2026-06-09T20:42,2026-06-10T09:42,State Intelligence Department,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,2,D
INC001718,715/2025,CASE000015,MURDER,302,103(1),10,0,PS000043,Sarwan Police Station,LOC000043,Sarwan,Deoghar,Jharkhand,24.47171,86.69972,2025-05-06T13:42,2025-05-08T10:42,State Intelligence Department,ORG000013,SYN-KDN,ACQUITTED,0,2,A
INC001719,868/2023,CASE000076,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2023-11-06T05:40,2023-11-07T23:40,Enforcement Directorate,ORG000011,SYN-PON,CHARGESHEETED,2808900595,2,C
INC001720,069/2024,CASE000095,EXTORTION,384/387,308,6,0,PS000073,Mundra Police Station,LOC000073,Mundra,Kutch,Gujarat,22.83708,69.72983,2024-11-20T18:06,2024-11-22T17:06,State Police - Crime Branch,ORG000012,SYN-BET,CHARGESHEETED,28549861,1,A
INC001721,741/2026,CASE000038,HUMAN_TRAFFICKING,370/372,143,9,0,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2026-03-26T01:21,2026-03-26T03:21,Border Security Force - Intel,,UNAFFILIATED,UNDER_INVESTIGATION,0,7,B
INC001722,636/2025,CASE000139,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000028,Chetganj Police Station,LOC000028,Chetganj,Varanasi,Uttar Pradesh,25.31724,82.98995,2025-05-06T04:14,2025-05-07T04:14,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNDER_INVESTIGATION,0,3,A
INC001723,242/2026,CASE000063,MURDER,302,103(1),10,0,PS000001,Dongri Police Station,LOC000001,Dongri,Mumbai,Maharashtra,18.96279,72.8275,2026-02-25T12:48,2026-02-25T17:48,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,CONVICTED,0,2,A
INC001724,126/2024,CASE000037,CHEATING_FRAUD,420,318(4),5,1,PS000037,Mithanpura Police Station,LOC000037,Mithanpura,Muzaffarpur,Bihar,26.12944,85.39524,2024-09-10T06:43,2024-09-10T15:43,State Intelligence Department,,UNAFFILIATED,CHARGESHEETED,4942117,1,A
INC001725,715/2025,CASE000135,ARMS_ACT,Arms Act 25/27,-,6,0,PS000003,Kurla Police Station,LOC000003,Kurla,Mumbai,Maharashtra,19.07353,72.88684,2025-02-15T16:30,2025-02-18T09:30,State Police - Crime Branch,ORG000007,SYN-ARM,UNDER_INVESTIGATION,0,2,C
INC001726,263/2026,CASE000041,CHEATING_FRAUD,420,318(4),5,1,PS000063,Barwala Police Station,LOC000063,Barwala,Hisar,Haryana,29.36333,75.90971,2026-03-23T03:45,2026-03-23T19:45,Directorate of Revenue Intelligence,ORG000008,SYN-VEH,UNDER_INVESTIGATION,14660689,2,C
INC001727,429/2023,CASE000145,CYBER_FRAUD,IT Act 66C/66D,319(2),5,1,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2023-05-13T19:49,2023-05-15T19:49,Anti-Narcotics Cell,ORG000003,SYN-CYB,CONVICTED,15037334,2,D
INC001728,686/2026,CASE000007,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000103,Sandur Police Station,LOC000103,Sandur,Ballari,Karnataka,15.10763,76.5405,2026-06-05T09:02,2026-06-06T17:02,Anti-Terrorism Squad (ATS),ORG000012,SYN-BET,CHARGESHEETED,1856529,7,C
INC001729,472/2026,CASE000130,EXTORTION,384/387,308,6,0,PS000102,Afzalpur Police Station,LOC000102,Afzalpur,Kalaburagi,Karnataka,17.20729,76.36952,2026-02-14T07:04,2026-02-17T00:04,Anti-Terrorism Squad (ATS),ORG000012,SYN-BET,UNDER_INVESTIGATION,8630368,3,B
INC001730,466/2023,CASE000008,MURDER,302,103(1),10,0,PS000088,Gajuwaka Police Station,LOC000088,Gajuwaka,Visakhapatnam,Andhra Pradesh,17.67545,83.2021,2023-06-30T00:36,2023-07-02T20:36,Economic Offences Wing,,UNAFFILIATED,UNDER_INVESTIGATION,0,1,A
INC001731,339/2020,CASE000052,MURDER,302,103(1),10,0,PS000028,Chetganj Police Station,LOC000028,Chetganj,Varanasi,Uttar Pradesh,25.31724,82.98995,2020-03-11T18:44,2020-03-13T00:44,Cyber Crime Cell,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,1,D
INC001732,862/2025,CASE000095,BETTING_GAMBLING,Gambling Act 3/4,-,2,1,PS000076,Karelibaug Police Station,LOC000076,Karelibaug,Vadodara,Gujarat,22.32869,73.19409,2025-07-20T01:03,2025-07-22T20:03,State Police - Crime Branch,ORG000012,SYN-BET,ACQUITTED,2946453475,5,B
INC001733,628/2026,CASE000057,FORGERY,465/468,336(3),4,1,PS000042,Karmatanr Police Station,LOC000042,Karmatanr,Jamtara,Jharkhand,23.95479,86.79482,2026-05-04T06:25,2026-05-06T22:25,Border Security Force - Intel,ORG000011,SYN-PON,UNTRACED,0,3,B
INC001734,544/2020,CASE000136,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000057,Mamdot Police Station,LOC000057,Mamdot,Ferozepur,Punjab,30.92456,74.61601,2020-07-24T01:57,2020-07-24T12:57,Anti-Narcotics Cell,ORG000002,SYN-HER,UNDER_INVESTIGATION,378954089,3,B
INC001735,320/2026,CASE000120,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000082,Gorakhpur Police Station,LOC000082,Gorakhpur,Jabalpur,Madhya Pradesh,23.16759,79.94739,2026-05-13T23:54,2026-05-16T04:54,State Police - Crime Branch,ORG000014,SYN-SHK,CHARGESHEETED,0,3,B
INC001736,560/2023,CASE000001,MURDER,302,103(1),10,0,PS000056,Jamalpur Police Station,LOC000056,Jamalpur,Ludhiana,Punjab,30.91108,75.85307,2023-07-25T22:56,2023-07-27T14:56,Directorate of Revenue Intelligence,ORG000014,SYN-SHK,UNTRACED,0,3,D
INC001737,687/2020,CASE000137,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000051,Bongaon Police Station,LOC000051,Bongaon,North 24 Parganas,West Bengal,23.07416,88.81118,2020-09-17T13:51,2020-09-20T12:51,Income Tax Investigation Wing,ORG000011,SYN-PON,CONVICTED,32031313,2,D
INC001738,165/2023,CASE000146,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000021,Sangam Vihar Police Station,LOC000021,Sangam Vihar,New Delhi,Delhi,28.48827,77.23159,2023-10-30T05:12,2023-10-30T10:12,State Intelligence Department,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,C
INC001739,846/2024,CASE000085,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000016,Seelampur Police Station,LOC000016,Seelampur,New Delhi,Delhi,28.67711,77.27533,2024-03-28T21:00,2024-03-30T21:00,Narcotics Control Bureau,,UNAFFILIATED,UNDER_INVESTIGATION,0,1,A
INC001740,290/2025,CASE000139,ARMS_ACT,Arms Act 25/27,-,6,0,PS000037,Mithanpura Police Station,LOC000037,Mithanpura,Muzaffarpur,Bihar,26.12944,85.39524,2025-02-13T12:16,2025-02-14T19:16,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,CHARGESHEETED,0,2,C
INC001741,052/2026,CASE000009,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000079,Sanawad Police Station,LOC000079,Sanawad,Khargone,Madhya Pradesh,22.17019,75.90242,2026-06-27T06:08,2026-06-27T07:08,Enforcement Directorate,ORG000007,SYN-ARM,UNTRACED,0,2,A
INC001742,809/2022,CASE000143,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000120,Maisuma Police Station,LOC000120,Maisuma,Srinagar,Jammu and Kashmir,34.06805,74.79591,2022-09-07T14:24,2022-09-09T11:24,Special Task Force (STF),ORG000002,SYN-HER,CHARGESHEETED,286468279,3,B
INC001743,419/2024,CASE000071,LAND_GRABBING,441/447,329,4,1,PS000053,Karimpur Police Station,LOC000053,Karimpur,Nadia,West Bengal,23.96971,88.62078,2024-09-25T05:57,2024-09-27T15:57,Special Task Force (STF),,UNAFFILIATED,UNDER_INVESTIGATION,0,3,A
INC001744,125/2024,CASE000157,VEHICLE_THEFT,379/411,303(2),3,1,PS000016,Seelampur Police Station,LOC000016,Seelampur,New Delhi,Delhi,28.67711,77.27533,2024-02-05T09:52,2024-02-07T05:52,Economic Offences Wing,ORG000008,SYN-VEH,CONVICTED,0,2,D
INC001745,284/2024,CASE000039,CHEATING_FRAUD,420,318(4),5,1,PS000100,Yeshwanthpur Police Station,LOC000100,Yeshwanthpur,Bengaluru,Karnataka,13.02634,77.54707,2024-01-10T00:40,2024-01-11T06:40,Central Bureau of Investigation,ORG000003,SYN-CYB,CONVICTED,28200202,1,D
INC001746,652/2026,CASE000028,FORGERY,465/468,336(3),4,1,PS000016,Seelampur Police Station,LOC000016,Seelampur,New Delhi,Delhi,28.67711,77.27533,2026-04-13T20:45,2026-04-14T15:45,Enforcement Directorate,ORG000008,SYN-VEH,CONVICTED,0,3,D
INC001747,625/2019,CASE000152,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000110,Jagatpur Police Station,LOC000110,Jagatpur,Cuttack,Odisha,20.51657,85.86729,2019-04-12T02:54,2019-04-13T07:54,Income Tax Investigation Wing,ORG000010,SYN-GAN,CONVICTED,213602049,2,D
INC001748,488/2025,CASE000033,FORGERY,465/468,336(3),4,1,PS000040,Barauni Police Station,LOC000040,Barauni,Begusarai,Bihar,25.42198,86.12977,2025-06-21T01:54,2025-06-21T09:54,Narcotics Control Bureau,,UNAFFILIATED,UNTRACED,0,4,A
INC001749,615/2023,CASE000112,FORGERY,465/468,336(3),4,1,PS000116,Moreh Police Station,LOC000116,Moreh,Imphal,Manipur,24.25418,94.30003,2023-08-28T07:53,2023-08-30T16:53,Cyber Crime Cell,ORG000015,SYN-WLD,CHARGESHEETED,0,2,D
INC001750,070/2022,CASE000091,CHEATING_FRAUD,420,318(4),5,1,PS000059,Rampura Phul Police Station,LOC000059,Rampura Phul,Bathinda,Punjab,30.26925,75.24749,2022-07-26T14:53,2022-07-27T12:53,Economic Offences Wing,ORG000008,SYN-VEH,UNDER_INVESTIGATION,1894744,1,D
INC001751,742/2026,CASE000119,EXTORTION,384/387,308,6,0,PS000096,Ukkadam Police Station,LOC000096,Ukkadam,Coimbatore,Tamil Nadu,10.99091,76.96669,2026-06-12T16:06,2026-06-14T11:06,Economic Offences Wing,ORG000005,SYN-MIN,CHARGESHEETED,35184928,3,D
INC001752,118/2026,CASE000060,EXTORTION,384/387,308,6,0,PS000001,Dongri Police Station,LOC000001,Dongri,Mumbai,Maharashtra,18.96279,72.8275,2026-05-08T18:51,2026-05-10T07:51,Enforcement Directorate,ORG000012,SYN-BET,UNTRACED,40002603,7,C
INC001753,849/2026,CASE000048,CHEATING_FRAUD,420,318(4),5,1,PS000074,Kutiyana Police Station,LOC000074,Kutiyana,Porbandar,Gujarat,21.62158,69.97079,2026-05-25T07:57,2026-05-27T12:57,Income Tax Investigation Wing,ORG000012,SYN-BET,UNDER_INVESTIGATION,1998146,1,B
INC001754,384/2021,CASE000147,EXTORTION,384/387,308,6,0,PS000085,Chandrayangutta Police Station,LOC000085,Chandrayangutta,Hyderabad,Telangana,17.33336,78.49109,2021-10-11T10:40,2021-10-12T10:40,Income Tax Investigation Wing,ORG000012,SYN-BET,CHARGESHEETED,18064851,3,B
INC001755,653/2026,CASE000041,VEHICLE_THEFT,379/411,303(2),3,1,PS000026,Loni Police Station,LOC000026,Loni,Ghaziabad,Uttar Pradesh,28.74286,77.27579,2026-01-21T00:26,2026-01-22T20:26,Directorate of Revenue Intelligence,ORG000008,SYN-VEH,CONVICTED,0,4,C
INC001756,439/2025,CASE000015,KIDNAP_FOR_RANSOM,364A,140(2),9,0,PS000051,Bongaon Police Station,LOC000051,Bongaon,North 24 Parganas,West Bengal,23.07416,88.81118,2025-12-19T03:56,2025-12-20T03:56,State Intelligence Department,ORG000013,SYN-KDN,CHARGESHEETED,39499382,3,C
INC001757,215/2022,CASE000004,RIOTING,147/148,191(2),4,1,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2022-06-26T16:33,2022-06-28T23:33,Railway Protection Force,ORG000005,SYN-MIN,CHARGESHEETED,0,5,A
INC001758,877/2024,CASE000102,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000090,Mangalagiri Police Station,LOC000090,Mangalagiri,Guntur,Andhra Pradesh,16.43011,80.55502,2024-03-13T21:32,2024-03-13T23:32,Anti-Terrorism Squad (ATS),ORG000015,SYN-WLD,UNDER_INVESTIGATION,0,1,D
INC001759,020/2024,CASE000085,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000121,Uri Police Station,LOC000121,Uri,Baramulla,Jammu and Kashmir,34.0833,74.04758,2024-11-02T22:26,2024-11-04T06:26,Narcotics Control Bureau,,UNAFFILIATED,UNDER_INVESTIGATION,0,3,D
INC001760,184/2021,CASE000022,MURDER,302,103(1),10,0,PS000031,Kutba Police Station,LOC000031,Kutba,Muzaffarnagar,Uttar Pradesh,29.47784,77.70244,2021-11-23T22:49,2021-11-25T02:49,State Police - Crime Branch,ORG000013,SYN-KDN,CONVICTED,0,4,D
INC001761,512/2024,CASE000050,CHEATING_FRAUD,420,318(4),5,1,PS000004,Bhendi Bazaar Police Station,LOC000004,Bhendi Bazaar,Mumbai,Maharashtra,18.95981,72.82064,2024-01-26T19:36,2024-01-29T11:36,Anti-Terrorism Squad (ATS),ORG000006,SYN-TRF,CHARGESHEETED,289605,3,B
INC001762,292/2024,CASE000129,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2024-10-07T20:28,2024-10-10T20:28,Income Tax Investigation Wing,ORG000015,SYN-WLD,CHARGESHEETED,11872042,3,A
