person_id,phone_id,usage_type,from_date,to_date,confidence
P000468,PH001317,USED_NOT_REGISTERED,2019-01-21,,0.79
P000468,PH001318,REGISTERED,2023-05-30,,0.75
P000469,PH001319,REGISTERED,2019-06-01,,0.9
P000469,PH001320,REGISTERED,2020-01-18,,0.76
P000469,PH001321,USED_NOT_REGISTERED,2024-03-10,,0.87
P000470,PH001322,REGISTERED,2019-09-27,,0.85
P000471,PH001323,REGISTERED,2024-04-02,,0.93
P000471,PH001324,USED_NOT_REGISTERED,2022-04-14,,0.82
P000471,PH001325,USED_NOT_REGISTERED,2018-06-01,,0.93
P000472,PH001326,REGISTERED,2025-03-28,,0.72
P000472,PH001327,REGISTERED,2020-05-12,,0.91
P000473,PH001328,REGISTERED,2019-04-13,,0.86
P000473,PH001329,REGISTERED,2021-07-12,,0.94
P000473,PH001330,REGISTERED,2019-11-22,,0.9
P000474,PH001331,REGISTERED,2023-09-02,,0.74
P000474,PH001332,USED_NOT_REGISTERED,2023-07-31,,0.73
P000475,PH001333,REGISTERED,2026-05-25,,0.91
P000476,PH001334,REGISTERED,2025-05-20,,0.96
P000477,PH001335,REGISTERED,2018-09-19,,0.81
P000477,PH001336,REGISTERED,2019-11-25,,0.97
P000477,PH001337,REGISTERED,2026-06-02,,0.87
P000477,PH001338,REGISTERED,2020-01-18,,0.9
P000478,PH001339,REGISTERED,2019-02-26,,0.89
P000478,PH001340,USED_NOT_REGISTERED,2022-07-12,2023-04-02,0.86
P000478,PH001341,USED_NOT_REGISTERED,2018-09-27,2018-10-29,0.93
P000479,PH001342,REGISTERED,2020-06-26,,0.88
P000479,PH001343,USED_NOT_REGISTERED,2018-12-09,,0.91
P000480,PH001344,REGISTERED,2019-08-02,,0.98
P000480,PH001345,USED_NOT_REGISTERED,2018-10-03,2019-03-14,0.74
P000481,PH001346,REGISTERED,2019-05-12,,0.77
P000482,PH001347,REGISTERED,2023-10-28,,0.84
P000483,PH001348,REGISTERED,2018-11-25,,0.75
P000483,PH001349,REGISTERED,2023-12-06,,0.87
P000483,PH001350,REGISTERED,2019-03-31,,0.74
P000483,PH001351,REGISTERED,2021-04-03,,0.96
P000483,PH001352,REGISTERED,2018-07-13,,0.98
P000484,PH001353,REGISTERED,2019-05-13,,0.85
P000484,PH001354,USED_NOT_REGISTERED,2025-12-06,2026-11-24,0.91
P000485,PH001355,REGISTERED,2022-08-06,,0.82
P000485,PH001356,USED_NOT_REGISTERED,2024-02-21,2024-07-23,0.74
P000485,PH001357,USED_NOT_REGISTERED,2020-06-25,,0.82
P000485,PH001358,REGISTERED,2023-06-07,,0.77
P000486,PH001359,REGISTERED,2022-08-09,,0.73
P000486,PH001360,REGISTERED,2023-09-15,,0.93
P000486,PH001361,USED_NOT_REGISTERED,2019-08-26,2020-09-16,0.97
P000486,PH001362,USED_NOT_REGISTERED,2019-08-15,,0.83
P000487,PH001363,REGISTERED,2026-04-21,,0.87
P000488,PH001364,REGISTERED,2019-12-21,,0.9
P000489,PH001365,REGISTERED,2022-01-14,,0.72
P000490,PH001366,REGISTERED,2018-05-28,,0.78
P000490,PH001367,USED_NOT_REGISTERED,2020-10-03,,0.99
P000491,PH001368,REGISTERED,2024-05-22,,0.74
P000491,PH001369,USED_NOT_REGISTERED,2024-11-14,,0.76
P000491,PH001370,REGISTERED,2022-05-09,,0.81
P000491,PH001371,REGISTERED,2025-12-17,,0.79
P000492,PH001372,REGISTERED,2020-12-22,,0.78
P000492,PH001373,REGISTERED,2021-03-04,,0.83
P000492,PH001374,REGISTERED,2026-06-27,,0.93
P000492,PH001375,USED_NOT_REGISTERED,2021-09-08,,0.77
P000493,PH001376,REGISTERED,2022-03-29,,0.83
P000494,PH001377,REGISTERED,2023-06-08,,0.89
P000494,PH001378,REGISTERED,2024-09-04,,0.93
P000495,PH001379,REGISTERED,2018-07-07,,0.78
P000495,PH001380,USED_NOT_REGISTERED,2020-01-12,2020-02-09,0.72
P000495,PH001381,USED_NOT_REGISTERED,2022-08-02,2023-07-25,0.92
P000496,PH001382,REGISTERED,2018-11-02,,0.79
P000496,PH001383,USED_NOT_REGISTERED,2018-11-16,,0.86
P000497,PH001384,REGISTERED,2018-08-05,,0.93
P000497,PH001385,USED_NOT_REGISTERED,2021-10-31,,0.98
P000497,PH001386,REGISTERED,2020-01-10,,0.78
P000497,PH001387,USED_NOT_REGISTERED,2022-01-01,2022-05-04,0.98
P000497,PH001388,USED_NOT_REGISTERED,2018-09-12,,0.93
P000497,PH001389,USED_NOT_REGISTERED,2022-10-16,,0.99
P000498,PH001390,REGISTERED,2025-03-09,,0.9
P000498,PH001391,REGISTERED,2021-09-17,,0.91
P000498,PH001392,REGISTERED,2022-10-05,,0.8
P000499,PH001393,REGISTERED,2020-05-16,,0.77
P000499,PH001394,USED_NOT_REGISTERED,2024-03-04,2024-10-10,0.79
P000500,PH001395,REGISTERED,2021-03-16,,0.96
P000500,PH001396,USED_NOT_REGISTERED,2021-05-12,2021-07-12,0.95
P000500,PH001397,USED_NOT_REGISTERED,2020-08-01,2021-08-28,0.74
P000501,PH001398,REGISTERED,2022-01-01,,0.75
P000501,PH001399,USED_NOT_REGISTERED,2020-04-05,2020-09-22,0.76
P000501,PH001400,USED_NOT_REGISTERED,2023-10-15,,0.95
P000501,PH001401,USED_NOT_REGISTERED,2026-05-21,,0.97
P000502,PH001402,REGISTERED,2024-07-25,,0.85
P000502,PH001403,REGISTERED,2018-12-05,,0.83
P000502,PH001404,REGISTERED,2022-11-04,,0.74
P000503,PH001405,REGISTERED,2020-05-28,,0.75
P000503,PH001406,USED_NOT_REGISTERED,2018-08-22,,0.74
P000503,PH001407,USED_NOT_REGISTERED,2018-05-05,2019-01-19,0.84
P000503,PH001408,REGISTERED,2018-08-14,,0.82
P000504,PH001409,REGISTERED,2023-09-02,,0.94
P000504,PH001410,USED_NOT_REGISTERED,2025-10-09,2025-12-01,0.91
P000504,PH001411,REGISTERED,2020-06-30,,0.95
P000504,PH001412,USED_NOT_REGISTERED,2018-05-15,,0.78
P000505,PH001413,REGISTERED,2020-04-14,,0.77
P000505,PH001414,USED_NOT_REGISTERED,2021-04-01,2022-04-14,0.81
P000506,PH001415,REGISTERED,2019-04-20,,0.8
P000506,PH001416,USED_NOT_REGISTERED,2025-08-17,2026-01-14,0.96
P000507,PH001417,REGISTERED,2021-09-09,,0.98
P000507,PH001418,REGISTERED,2018-05-22,,0.97
P000508,PH001419,REGISTERED,2024-02-03,,0.96
P000509,PH001420,REGISTERED,2022-03-24,,0.88
P000509,PH001421,USED_NOT_REGISTERED,2025-08-20,2025-11-08,0.86
P000509,PH001422,REGISTERED,2018-07-13,,0.98
P000510,PH001423,REGISTERED,2022-03-05,,0.81
P000510,PH001424,REGISTERED,2025-12-01,,0.74
P000510,PH001425,REGISTERED,2019-03-24,,0.79
P000510,PH001426,USED_NOT_REGISTERED,2020-01-19,2021-02-21,0.87
P000511,PH001427,REGISTERED,2019-03-01,,0.98
P000511,PH001428,USED_NOT_REGISTERED,2025-02-22,,0.93
P000511,PH001429,USED_NOT_REGISTERED,2021-07-09,2022-01-26,0.96
P000512,PH001430,REGISTERED,2023-04-04,,0.73
P000512,PH001431,REGISTERED,2018-12-24,,0.8
P000512,PH001432,USED_NOT_REGISTERED,2024-09-29,2025-04-04,0.87
P000513,PH001433,REGISTERED,2018-02-27,,0.93
P000514,PH001434,REGISTERED,2024-04-18,,0.82
P000514,PH001435,USED_NOT_REGISTERED,2025-09-19,2026-07-04,0.88
P000514,PH001436,USED_NOT_REGISTERED,2020-06-27,2021-05-20,0.76
P000515,PH001437,REGISTERED,2023-10-15,,0.84
P000516,PH001438,REGISTERED,2023-07-02,,0.98
P000516,PH001439,REGISTERED,2018-09-20,,0.9
P000516,PH001440,USED_NOT_REGISTERED,2022-10-07,,0.74
P000516,PH001441,REGISTERED,2024-10-01,,0.88
P000517,PH001442,REGISTERED,2024-02-28,,0.85
P000517,PH001443,USED_NOT_REGISTERED,2024-10-04,,0.95
P000517,PH001444,USED_NOT_REGISTERED,2018-09-27,,0.74
P000517,PH001445,REGISTERED,2021-03-08,,0.81
P000518,PH001446,REGISTERED,2025-11-25,,0.76
P000518,PH001447,USED_NOT_REGISTERED,2020-07-22,,0.86
P000518,PH001448,REGISTERED,2024-06-27,,0.77
P000518,PH001449,USED_NOT_REGISTERED,2020-12-03,2021-08-17,0.74
P000519,PH001450,REGISTERED,2023-06-08,,0.97
P000520,PH001451,REGISTERED,2020-08-04,,0.82
P000521,PH001452,REGISTERED,2022-04-10,,0.88
P000522,PH001453,REGISTERED,2021-06-27,,0.75
P000523,PH001454,REGISTERED,2021-07-24,,0.94
P000523,PH001455,REGISTERED,2019-09-11,,0.77
P000523,PH001456,USED_NOT_REGISTERED,2023-04-14,2023-05-22,0.78
P000524,PH001457,REGISTERED,2021-11-17,,0.88
P000524,PH001458,USED_NOT_REGISTERED,2022-08-04,2023-07-15,0.98
P000524,PH001459,REGISTERED,2020-01-22,,0.96
P000525,PH001460,REGISTERED,2025-12-04,,0.86
P000525,PH001461,REGISTERED,2018-04-28,,0.74
P000526,PH001462,REGISTERED,2024-08-01,,0.95
P000526,PH001463,USED_NOT_REGISTERED,2021-01-02,,0.87
P000526,PH001464,USED_NOT_REGISTERED,2019-08-27,,0.98
P000527,PH001465,REGISTERED,2019-07-26,,0.73
P000527,PH001466,REGISTERED,2020-11-25,,0.73
P000527,PH001467,REGISTERED,2025-04-10,,0.73
P000527,PH001468,USED_NOT_REGISTERED,2022-07-11,,0.95
P000528,PH001469,REGISTERED,2023-06-16,,0.94
P000529,PH001470,REGISTERED,2020-01-14,,0.98
P000529,PH001471,USED_NOT_REGISTERED,2025-07-03,2026-06-27,0.94
P000529,PH001472,REGISTERED,2020-06-01,,0.72
P000530,PH001473,REGISTERED,2026-04-12,,0.84
P000530,PH001474,USED_NOT_REGISTERED,2023-05-13,2023-07-16,0.98
P000531,PH001475,REGISTERED,2025-09-11,,0.98
P000531,PH001476,REGISTERED,2021-08-30,,0.95
P000531,PH001477,REGISTERED,2026-06-21,,0.9
P000531,PH001478,USED_NOT_REGISTERED,2024-08-14,,0.95
P000532,PH001479,REGISTERED,2020-09-16,,0.95
P000532,PH001480,USED_NOT_REGISTERED,2022-07-29,,0.94
P000532,PH001481,USED_NOT_REGISTERED,2023-10-15,2024-07-09,0.83
P000532,PH001482,USED_NOT_REGISTERED,2019-11-21,2020-02-15,0.74
P000533,PH001483,REGISTERED,2020-08-15,,0.81
P000534,PH001484,REGISTERED,2021-01-29,,0.75
P000534,PH001485,REGISTERED,2020-09-23,,0.78
P000534,PH001486,REGISTERED,2020-03-14,,0.83
P000534,PH001487,USED_NOT_REGISTERED,2021-04-27,2022-04-24,0.83
P000534,PH001488,USED_NOT_REGISTERED,2018-05-03,2019-03-05,0.98
P000535,PH001489,REGISTERED,2021-03-26,,0.85
P000535,PH001490,USED_NOT_REGISTERED,2020-02-29,,0.73
P000536,PH001491,REGISTERED,2022-04-24,,0.74
P000536,PH001492,REGISTERED,2022-07-07,,0.85
P000537,PH001493,REGISTERED,2024-11-21,,0.89
P000537,PH001494,REGISTERED,2018-01-29,,0.94
P000537,PH001495,USED_NOT_REGISTERED,2021-10-12,2022-04-01,0.89
P000538,PH001496,REGISTERED,2021-12-30,,0.72
P000538,PH001497,REGISTERED,2025-02-19,,0.9
P000538,PH001498,REGISTERED,2023-04-07,,0.94
P000539,PH001499,REGISTERED,2021-02-13,,0.74
P000539,PH001500,USED_NOT_REGISTERED,2024-08-03,,0.9
P000539,PH001501,REGISTERED,2024-10-26,,0.96
P000539,PH001502,USED_NOT_REGISTERED,2025-06-18,,0.97
P000540,PH001503,REGISTERED,2025-05-13,,0.93
P000541,PH001504,REGISTERED,2024-06-25,,0.82
P000541,PH001505,REGISTERED,2025-07-23,,0.82
P000541,PH001506,USED_NOT_REGISTERED,2023-01-09,2023-04-19,0.77
P000542,PH001507,REGISTERED,2023-04-23,,0.95
P000542,PH001508,REGISTERED,2018-12-04,,0.99
P000542,PH001509,REGISTERED,2026-04-20,,0.94
P000543,PH001510,REGISTERED,2019-12-22,,0.84
P000543,PH001511,REGISTERED,2025-02-12,,0.91
P000544,PH001512,REGISTERED,2020-01-03,,0.74
P000544,PH001513,REGISTERED,2018-07-14,,0.76
P000544,PH001514,USED_NOT_REGISTERED,2018-05-15,2019-03-02,0.78
P000545,PH001515,REGISTERED,2022-06-22,,0.9
P000545,PH001516,REGISTERED,2021-09-13,,0.86
P000545,PH001517,USED_NOT_REGISTERED,2023-03-16,2023-04-15,0.76
P000545,PH001518,USED_NOT_REGISTERED,2021-12-07,2023-01-07,0.94
P000546,PH001519,REGISTERED,2023-10-30,,0.88
P000547,PH001520,REGISTERED,2026-02-05,,0.92
P000547,PH001521,REGISTERED,2025-11-26,,0.9
P000548,PH001522,REGISTERED,2025-01-16,,0.95
P000549,PH001523,REGISTERED,2019-10-05,,0.72
P000550,PH001524,REGISTERED,2025-09-09,,0.77
P000551,PH001525,REGISTERED,2019-06-19,,0.95
P000551,PH001526,REGISTERED,2023-09-21,,0.94
P000551,PH001527,REGISTERED,2021-05-27,,0.87
P000551,PH001528,USED_NOT_REGISTERED,2021-09-25,,0.81
P000551,PH001529,USED_NOT_REGISTERED,2025-04-28,,0.77
P000552,PH001530,REGISTERED,2023-09-04,,0.94
P000553,PH001531,REGISTERED,2024-04-04,,0.92
P000553,PH001532,USED_NOT_REGISTERED,2018-04-03,2018-07-25,0.91
P000554,PH001533,REGISTERED,2025-08-03,,0.78
P000555,PH001534,REGISTERED,2024-10-02,,0.95
P000555,PH001535,USED_NOT_REGISTERED,2023-03-17,,0.88
P000555,PH001536,USED_NOT_REGISTERED,2023-11-30,2024-03-28,0.95
P000555,PH001537,REGISTERED,2024-08-13,,0.73
P000555,PH001538,REGISTERED,2025-09-12,,0.87
P000556,PH001539,REGISTERED,2025-07-14,,0.72
P000556,PH001540,USED_NOT_REGISTERED,2025-01-13,2025-12-19,0.96
P000556,PH001541,REGISTERED,2021-09-28,,0.86
P000556,PH001542,USED_NOT_REGISTERED,2019-06-02,,0.74
P000556,PH001543,USED_NOT_REGISTERED,2023-03-30,,0.77
P000556,PH001544,USED_NOT_REGISTERED,2020-07-14,2021-05-04,0.87
P000557,PH001545,REGISTERED,2021-01-01,,0.75
P000557,PH001546,USED_NOT_REGISTERED,2025-05-03,2025-07-30,0.83
P000557,PH001547,USED_NOT_REGISTERED,2024-01-12,2024-08-03,0.8
P000558,PH001548,REGISTERED,2021-07-21,,0.94
P000558,PH001549,REGISTERED,2023-01-28,,0.83
P000558,PH001550,USED_NOT_REGISTERED,2024-05-11,2024-09-08,0.78
P000558,PH001551,USED_NOT_REGISTERED,2020-08-07,2021-02-08,0.97
P000559,PH001552,REGISTERED,2019-06-15,,0.92
P000559,PH001553,USED_NOT_REGISTERED,2024-07-17,2024-11-14,0.98
P000560,PH001554,REGISTERED,2021-05-22,,0.78
P000561,PH001555,REGISTERED,2020-11-11,,0.92
P000561,PH001556,REGISTERED,2020-11-30,,0.89
P000561,PH001557,REGISTERED,2024-12-04,,0.85
P000561,PH001558,USED_NOT_REGISTERED,2025-05-29,2026-03-04,0.96
P000562,PH001559,REGISTERED,2018-04-03,,0.79
P000562,PH001560,REGISTERED,2025-03-26,,0.86
P000563,PH001561,REGISTERED,2025-07-29,,0.8
P000563,PH001562,USED_NOT_REGISTERED,2024-02-15,2024-12-24,0.99
P000563,PH001563,USED_NOT_REGISTERED,2022-01-22,2022-04-09,0.84
P000563,PH001564,USED_NOT_REGISTERED,2024-10-14,,0.84
P000564,PH001565,REGISTERED,2019-05-26,,0.9
P000565,PH001566,REGISTERED,2022-06-23,,0.78
P000565,PH001567,USED_NOT_REGISTERED,2022-01-03,,0.82
P000565,PH001568,USED_NOT_REGISTERED,2024-10-03,2025-02-02,0.81
P000566,PH001569,REGISTERED,2018-06-05,,0.98
P000566,PH001570,REGISTERED,2021-10-30,,0.83
P000566,PH001571,USED_NOT_REGISTERED,2020-08-04,,0.97
P000567,PH001572,REGISTERED,2018-09-23,,0.87
P000568,PH001573,REGISTERED,2023-12-18,,0.91
P000568,PH001574,USED_NOT_REGISTERED,2025-04-27,2025-06-01,0.91
P000568,PH001575,USED_NOT_REGISTERED,2019-09-15,,0.95
P000568,PH001576,USED_NOT_REGISTERED,2023-02-06,2023-06-18,0.78
P000568,PH001577,USED_NOT_REGISTERED,2021-08-21,2021-12-03,0.73
P000569,PH001578,REGISTERED,2025-03-17,,0.8
P000569,PH001579,USED_NOT_REGISTERED,2023-10-13,2024-06-24,0.87
P000569,PH001580,USED_NOT_REGISTERED,2025-02-12,,0.79
P000570,PH001581,REGISTERED,2019-06-01,,0.82
P000570,PH001582,USED_NOT_REGISTERED,2020-03-25,,0.91
P000571,PH001583,REGISTERED,2021-09-13,,0.79
P000571,PH001584,USED_NOT_REGISTERED,2018-10-21,,0.77
P000571,PH001585,USED_NOT_REGISTERED,2026-01-13,,0.8
P000571,PH001586,USED_NOT_REGISTERED,2022-09-26,2023-09-20,0.79
P000572,PH001587,REGISTERED,2026-06-22,,0.78
P000572,PH001588,REGISTERED,2022-10-24,,0.94
P000572,PH001589,USED_NOT_REGISTERED,2025-12-28,2026-03-08,0.76
P000573,PH001590,REGISTERED,2023-09-11,,0.85
P000573,PH001591,REGISTERED,2026-01-18,,0.72
P000574,PH001592,REGISTERED,2018-05-01,,0.97
P000574,PH001593,REGISTERED,2021-04-11,,0.84
P000574,PH001594,USED_NOT_REGISTERED,2026-03-22,,0.84
P000575,PH001595,REGISTERED,2024-03-29,,0.97
P000575,PH001596,USED_NOT_REGISTERED,2022-04-07,2022-12-15,0.98
P000576,PH001597,REGISTERED,2023-02-01,,0.82
P000577,PH001598,REGISTERED,2023-06-18,,0.9
P000578,PH001599,REGISTERED,2026-05-22,,0.85
P000578,PH001600,USED_NOT_REGISTERED,2023-09-28,2024-03-17,0.93
P000579,PH001601,REGISTERED,2024-12-03,,0.93
P000579,PH001602,USED_NOT_REGISTERED,2021-12-15,2022-06-02,0.83
P000579,PH001603,REGISTERED,2022-08-09,,0.75
P000579,PH001604,REGISTERED,2020-12-13,,0.84
P000579,PH001605,USED_NOT_REGISTERED,2023-01-31,2023-06-12,0.79
P000580,PH001606,REGISTERED,2020-09-24,,0.77
P000580,PH001607,REGISTERED,2022-05-22,,0.73
P000580,PH001608,USED_NOT_REGISTERED,2018-09-19,,0.74
P000580,PH001609,USED_NOT_REGISTERED,2024-05-21,2025-02-25,0.8
P000581,PH001610,REGISTERED,2022-01-04,,0.75
P000581,PH001611,USED_NOT_REGISTERED,2023-07-01,,0.97
P000581,PH001612,USED_NOT_REGISTERED,2020-08-09,2021-01-07,0.73
P000581,PH001613,USED_NOT_REGISTERED,2023-08-12,2024-08-05,0.89
P000582,PH001614,REGISTERED,2018-01-08,,0.75
P000582,PH001615,REGISTERED,2018-03-03,,0.97
P000582,PH001616,USED_NOT_REGISTERED,2021-10-01,,0.94
P000582,PH001617,REGISTERED,2019-06-16,,0.74
P000583,PH001618,REGISTERED,2020-06-10,,0.79
P000584,PH001619,REGISTERED,2023-01-14,,0.82
P000585,PH001620,REGISTERED,2023-05-30,,0.72
P000586,PH001621,REGISTERED,2022-08-15,,0.89
P000586,PH001622,REGISTERED,2025-03-01,,0.76
P000587,PH001623,REGISTERED,2025-08-24,,0.77
P000587,PH001624,REGISTERED,2022-04-18,,0.77
P000587,PH001625,REGISTERED,2025-10-04,,0.79
P000587,PH001626,USED_NOT_REGISTERED,2024-05-31,2024-07-20,0.96
P000588,PH001627,REGISTERED,2025-11-04,,0.83
P000589,PH001628,REGISTERED,2019-07-29,,0.84
P000590,PH001629,REGISTERED,2023-09-20,,0.8
P000590,PH001630,USED_NOT_REGISTERED,2023-09-06,2024-04-20,0.93
P000590,PH001631,REGISTERED,2020-07-06,,0.79
P000591,PH001632,REGISTERED,2018-06-12,,0.91
P000591,PH001633,REGISTERED,2019-05-04,,0.96
P000592,PH001634,REGISTERED,2019-06-07,,0.95
P000592,PH001635,USED_NOT_REGISTERED,2019-12-04,,0.8
P000592,PH001636,REGISTERED,2020-06-23,,0.88
P000592,PH001637,REGISTERED,2021-05-13,,0.8
P000593,PH001638,REGISTERED,2019-04-09,,0.99
P000594,PH001639,REGISTERED,2025-12-10,,0.72
P000594,PH001640,REGISTERED,2022-10-26,,0.83
P000594,PH001641,REGISTERED,2024-05-11,,0.77
P000595,PH001642,REGISTERED,2018-08-04,,0.89
P000595,PH001643,REGISTERED,2024-05-22,,0.81
P000595,PH001644,USED_NOT_REGISTERED,2025-06-05,,0.87
P000595,PH001645,USED_NOT_REGISTERED,2023-02-21,2024-01-08,0.78
P000596,PH001646,REGISTERED,2020-12-24,,0.81
P000596,PH001647,REGISTERED,2023-06-16,,0.87
P000596,PH001648,USED_NOT_REGISTERED,2020-03-18,2021-02-07,0.89
P000596,PH001649,USED_NOT_REGISTERED,2021-05-14,2021-10-23,0.87
P000596,PH001650,USED_NOT_REGISTERED,2024-01-28,2025-03-02,0.77
P000597,PH001651,REGISTERED,2019-03-22,,0.79
P000597,PH001652,USED_NOT_REGISTERED,2022-08-25,2023-05-05,0.88
P000598,PH001653,REGISTERED,2024-02-29,,0.81
P000598,PH001654,REGISTERED,2025-07-05,,0.78
P000598,PH001655,REGISTERED,2026-01-22,,0.81
P000598,PH001656,REGISTERED,2019-08-06,,0.9
P000599,PH001657,REGISTERED,2025-02-05,,0.85
P000599,PH001658,USED_NOT_REGISTERED,2019-07-05,2020-07-13,0.82
P000599,PH001659,USED_NOT_REGISTERED,2023-07-23,2024-01-11,0.73
P000600,PH001660,REGISTERED,2019-06-03,,0.83
P000600,PH001661,USED_NOT_REGISTERED,2018-05-27,2019-06-03,0.88
P000600,PH001662,USED_NOT_REGISTERED,2019-02-20,2020-03-20,0.73
P000600,PH001663,REGISTERED,2018-05-03,,0.95
P000601,PH001664,REGISTERED,2026-04-08,,0.96
P000602,PH001665,REGISTERED,2020-06-30,,0.83
P000602,PH001666,REGISTERED,2025-01-04,,0.76
P000602,PH001667,USED_NOT_REGISTERED,2026-04-03,2027-04-01,0.74
P000602,PH001668,REGISTERED,2020-04-27,,0.78
P000603,PH001669,REGISTERED,2026-04-08,,0.82
P000603,PH001670,REGISTERED,2020-04-09,,0.88
P000604,PH001671,REGISTERED,2018-08-03,,0.81
P000604,PH001672,USED_NOT_REGISTERED,2020-05-23,2021-06-18,0.8
P000605,PH001673,REGISTERED,2024-09-19,,0.77
P000605,PH001674,USED_NOT_REGISTERED,2025-04-13,2025-09-27,0.74
P000606,PH001675,REGISTERED,2024-08-03,,0.83
P000606,PH001676,USED_NOT_REGISTERED,2025-07-30,,0.87
P000606,PH001677,USED_NOT_REGISTERED,2021-06-08,2021-10-10,0.9
P000607,PH001678,REGISTERED,2023-04-28,,0.76
P000607,PH001679,USED_NOT_REGISTERED,2025-03-09,2025-07-01,0.86
P000608,PH001680,REGISTERED,2019-08-09,,0.88
P000608,PH001681,REGISTERED,2023-12-26,,0.73
P000609,PH001682,REGISTERED,2020-07-09,,0.74
P000609,PH001683,REGISTERED,2024-02-26,,0.97
P000609,PH001684,REGISTERED,2020-11-10,,0.98
P000610,PH001685,REGISTERED,2025-06-04,,0.96
P000610,PH001686,USED_NOT_REGISTERED,2020-03-28,2020-10-04,0.96
P000610,PH001687,USED_NOT_REGISTERED,2018-03-10,2019-01-06,0.75
P000610,PH001688,USED_NOT_REGISTERED,2023-08-15,,0.84
P000610,PH001689,REGISTERED,2022-09-23,,0.91
P000610,PH001690,REGISTERED,2024-02-21,,0.93
P000611,PH001691,REGISTERED,2019-12-08,,0.9
P000611,PH001692,USED_NOT_REGISTERED,2025-08-21,2026-06-06,0.87
P000612,PH001693,REGISTERED,2023-11-04,,0.76
P000612,PH001694,REGISTERED,2026-06-07,,0.84
P000613,PH001695,REGISTERED,2018-04-02,,0.97
P000614,PH001696,REGISTERED,2023-07-18,,0.8
P000614,PH001697,USED_NOT_REGISTERED,2023-01-19,2023-02-06,0.95
P000614,PH001698,REGISTERED,2021-04-03,,0.85
P000615,PH001699,REGISTERED,2018-05-21,,0.73
P000615,PH001700,REGISTERED,2022-12-02,,0.83
P000616,PH001701,REGISTERED,2018-06-10,,0.87
P000617,PH001702,REGISTERED,2020-10-14,,0.91
P000618,PH001703,REGISTERED,2021-12-01,,0.96
P000618,PH001704,USED_NOT_REGISTERED,2018-07-18,,0.76
P000618,PH001705,USED_NOT_REGISTERED,2022-03-31,2022-05-10,0.95
P000618,PH001706,USED_NOT_REGISTERED,2025-06-09,2025-11-20,0.96
P000619,PH001707,REGISTERED,2020-05-24,,0.84
P000619,PH001708,USED_NOT_REGISTERED,2020-10-06,2020-12-01,0.9
P000619,PH001709,REGISTERED,2024-08-07,,0.76
P000619,PH001710,USED_NOT_REGISTERED,2023-09-20,,0.98
P000620,PH001711,REGISTERED,2022-09-01,,0.86
P000620,PH001712,REGISTERED,2023-05-27,,0.87
P000621,PH001713,REGISTERED,2023-09-02,,0.75
P000621,PH001714,REGISTERED,2022-12-12,,0.87
P000621,PH001715,REGISTERED,2020-08-18,,0.97
P000621,PH001716,USED_NOT_REGISTERED,2024-08-15,,0.99
P000621,PH001717,USED_NOT_REGISTERED,2019-10-22,2020-02-06,0.75
P000622,PH001718,REGISTERED,2018-07-16,,0.95
P000623,PH001719,REGISTERED,2024-12-18,,0.76
P000623,PH001720,REGISTERED,2023-06-17,,0.83
P000623,PH001721,USED_NOT_REGISTERED,2018-09-11,2018-10-27,0.81
P000623,PH001722,REGISTERED,2019-10-24,,0.88
P000624,PH001723,REGISTERED,2024-09-01,,0.89
P000624,PH001724,USED_NOT_REGISTERED,2019-03-25,2019-12-24,0.8
P000624,PH001725,USED_NOT_REGISTERED,2018-03-22,,0.83
P000625,PH001726,REGISTERED,2021-06-15,,0.78
P000625,PH001727,REGISTERED,2020-03-27,,0.81
P000625,PH001728,REGISTERED,2021-09-21,,0.84
P000626,PH001729,REGISTERED,2020-09-04,,0.78
P000627,PH001730,REGISTERED,2023-08-29,,0.82
P000627,PH001731,USED_NOT_REGISTERED,2021-11-06,2021-12-09,0.74
P000627,PH001732,USED_NOT_REGISTERED,2020-09-12,2021-03-07,0.75
P000628,PH001733,REGISTERED,2024-03-28,,0.78
P000628,PH001734,REGISTERED,2023-08-16,,0.84
P000628,PH001735,USED_NOT_REGISTERED,2026-01-25,,0.84
P000628,PH001736,REGISTERED,2020-07-15,,0.82
P000629,PH001737,REGISTERED,2026-04-19,,0.78
P000629,PH001738,REGISTERED,2021-11-20,,0.75
P000629,PH001739,USED_NOT_REGISTERED,2018-09-21,2019-09-24,0.89
P000630,PH001740,REGISTERED,2022-10-10,,0.79
P000631,PH001741,REGISTERED,2024-05-23,,0.83
P000631,PH001742,REGISTERED,2022-08-25,,0.86
P000631,PH001743,REGISTERED,2026-01-01,,0.79
P000631,PH001744,REGISTERED,2025-06-21,,0.83
P000632,PH001745,REGISTERED,2024-07-19,,0.77
P000633,PH001746,REGISTERED,2025-09-14,,0.94
P000633,PH001747,USED_NOT_REGISTERED,2025-12-29,,0.73
P000633,PH001748,USED_NOT_REGISTERED,2020-02-16,2021-03-22,0.8
P000633,PH001749,REGISTERED,2025-05-06,,0.96
P000633,PH001750,REGISTERED,2022-04-28,,0.85
P000634,PH001751,REGISTERED,2019-11-09,,0.76
P000634,PH001752,REGISTERED,2019-01-24,,0.8
P000634,PH001753,USED_NOT_REGISTERED,2019-01-06,,0.92
P000634,PH001754,REGISTERED,2018-09-02,,0.88
P000635,PH001755,REGISTERED,2023-01-15,,0.97
P000635,PH001756,REGISTERED,2019-06-12,,0.96
